CountyFIPS,State,County,PopulationSize,PopulationChangeRate_2010_2020,PopulationChangeRate_2020_2021,GDP_2021_thousands,GDP_staterank2021,GDP_pctchange_2020_2021,GDP_pctchange_staterank2021,TribeName,TribeAcres,DAC_StatusYES_NumTracts,DAC_StatusYES_PctTracts,SVI_OverallRanking,SVI_Socioeconomic,SVI_HouseholdCharacteristics,SVI_MinorityStatus,SVI_HousingTransportation,PctAge65andOlder,PctUnderAge18,PctBlackNonHispanic,PctHispanic,PctNativeAmerican,PctWhiteNonHispanic,PctMultipleRace,PctLimitedEnglishSpeaking,PctForeignBorn,PctLessThanHS,PctHSDiplomaOnly,PctSomeCollege,PctAssocDegree,PctCollegePlus,MedianHHInc,PovertyRate,EnergyBurden,UnemploymentRate,Literacy_AvgScore,Literacy_PctLevel1,Literacy_PctLevel2,Literacy_PctLevel3,Numeracy_AvgScore,Numeracy_PctLevel1,Numeracy_PctLevel2,Numeracy_PctLevel3,HealthRank_HealthOutcomes,HealthRank_LengthOfLife,HealthRank_QualityOfLife,HealthRank_HealthFactors,HealthRank_HealthBehaviors,HealthRank_ClinicalCare,HealthRank_SocialEconomicFactors,HealthRank_PhysicalEnvironment,Cancer_PctTractsOver75thPctile,Respiratory_PctTractsOver75thPctile,DieselPM_PctTractsOver75thPctile,PM25_PctTractsOver75thPctile,Ozone_PctTractsOver75thPctile,LeadPaint_PctTractsOver75thPctile,NPL_PctTractsOver75thPctile,RMP_PctTractsOver75thPctile,TSDF_PctTractsOver75thPctile,UST_PctTractsOver75thPctile,Wastewater_PctTractsOver75thPctile,ClimateLifeLoss_PctTractsOver75thPctile,Uninsured_PctTractsOver75thPctile,FoodDesert_PctTractsOver75thPctile,NoInternet_PctTractsOver75thPctile,Over30minCommute_PctTractsOver75thPctile,AvgCommute_mins,TotalWorkforce,FossilEmpRank_PctTractsOver75thPctile,CoalEmpRank_PctTractsOver75thPctile,PctEmpExtraction,PctJobs_ManagementBusinessFinancial,PctJobs_ComputerEngineeringScience,PctJobs_EducationLegalArtsMedia,PctJobs_Healthcare,PctJobs_Service,PctJobs_SalesOffice,PctJobs_NaturalResourcesConstructionMaintenance,PctJobs_ProductionTransportation,OutageNumber,OutageDuration,NameplateCapacity_Total_MW,NameplateCapacity_Wind_MW,Pct_NameplateCapacity_Wind,NameplateCapacity_SolarPV_MW,Pct_NameplateCapacity_SolarPV,NameplateCapacity_Batteries_MW,Pct_NameplateCapacity_Batteries,NameplateCapacity_LandfillGas_MW,Pct_NameplateCapacity_LandfillGas,NameplateCapacity_NaturalGasCC_MW,Pct_NameplateCapacity_NaturalGasCC,NameplateCapacity_NaturalGasCT_MW,Pct_NameplateCapacity_NaturalGasCT,NameplateCapacity_NaturalGasST_MW,Pct_NameplateCapacity_NaturalGasST,NameplateCapacity_NaturalGasICE_MW,Pct_NameplateCapacity_NaturalGasICE,NameplateCapacity_PetroleumLiquids_MW,Pct_NameplateCapacity_PetroleumLiquids,NameplateCapacity_Coal_MW,Pct_NameplateCapacity_Coal,NameplateCapacity_Hydro_MW,Pct_NameplateCapacity_Hydro,Oil_BBL_2022,Oil_Condensate_BBL_2022_TX,Gas_Casinghead_MCF_2022_TX,Gas_GW_MCF_2022_TX,Gas_MCF_2022_NM,ElectricalPowerTransmissionLine_km,ElectricalPowerTransmissionLine_miles,CrudeOilPipeline_km,CrudeOilPipeline_miles,PetroleumPipeline_km,PetroleumPipeline_miles,NaturalGasPipeline_km,NaturalGasPipeline_miles,CO2Pipelines_km,CO2Pipelines_miles,UtilityPV_TechPotential,ResidentialPV_TechPotential,CommercialPV_TechPotential,LandbasedWind_TechPotential,DistributedWind_TechPotential,GeothermalHeatPump_EconPotential
48079,TX,Cochran County,2516,-18.5481292,-1.680343884,418696,186,3,98,NA,NA,1,100,0.9026,0.9408,0.8265,0.9437,0.6458,15.42991755,28.66117,2.434236356,59.95288575,0.23557126,35.80683157,17.00039262,9,16.33372503,32.62285376,33.2741267,15.98579041,8.466548253,9.650680876,38203,27.08910891,3,6.3,229.4,44.3,35.5,20.3,211.9,56.7,29.2,14.1,156,102,185,233,235,212,234,65,0,0,0,0,100,0,0,100,0,0,NA,100,100,0,100,0,23.3,1084,0,0,5.811808118,16.7896679,1.199261993,9.870848708,1.752767528,10.51660517,20.57195572,21.77121771,17.52767528,0,0,150,150,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534882,2,1393376,49271,NA,222.6,138.3,41.8,26,0,0,36.4,22.6,69.8,43.4,134185239.1,9942.51,112158,12521378.22,2009094.04,0
48081,TX,Coke County,3321,-1.054216867,1.003649635,234644,219,81.8,1,NA,NA,2,100,0.4924,0.3756,0.951,0.627,0.1725,25.66210046,19.8173516,0.213089802,20.1217656,0.456621005,75.28158295,10.53272451,3,4.805352798,16.2456446,33.36236934,23.86759582,6.097560976,20.42682927,42639,14.02400505,3,4.8,258.4,22.9,38.2,38.9,243.7,33.3,37.8,28.8,97,102,72,78,76,37,152,67,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,24.7,1370,100,100,2.554744526,7.00729927,1.167883212,18.39416058,4.379562044,23.06569343,16.35036496,17.00729927,12.62773723,0,0,526.8,525,99.7,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.3,0,0,0,0,0,0,215214,6975,896158,274812,NA,261.6,162.5,172.5,107.2,11.9,7.4,80.5,50,0,0,105862421.5,12097.19,21068.3,18097736.82,3667637.08,5.698883634
48101,TX,Cottle County,1381,-8.305647841,0.509461426,86435,249,13.3,14,NA,NA,1,100,0.8651,0.8208,0.9994,0.7301,0.2276,25.28985507,20.50724638,6.956521739,23.69565217,0.144927536,65.36231884,9.347826087,0.8,0,14.6100691,28.23297137,30.9970385,6.515301086,19.64461994,43654,23.01282051,2,4.6,237,36.5,37.8,25.7,219.1,50.4,30.6,19,172,102,211,164,221,167,153,7,0,0,0,0,100,0,0,0,0,0,NA,100,100,0,100,0,17.1,740,0,0,6.351351351,15.40540541,0,8.378378378,2.027027027,29.05405405,21.48648649,15.67567568,7.972972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134979,13121,14041,1468745,NA,254.3,158,69.8,43.4,0,0,54.8,34,0,0,121030297.2,6051.84,12964.11,16549729.13,1575923.43,2.38725491
48103,TX,Crane County,4680,6.857142857,0.257069409,1044081,132,-9.8,225,NA,NA,0,0,0.6388,0.3682,0.3011,0.9634,0.9379,12.0855615,28.32085561,1.497326203,67.55080214,0.299465241,28.70588235,24.34224599,11.8,24.00085948,24.47988904,37.41331484,17.99583911,5.859916782,14.25104022,67804,5.436212188,2,9.6,238.5,38.1,32.5,29.4,223.9,47.2,30.3,22.5,48,32,99,138,24,189,208,63,0,0,0,0,100,0,0,0,0,0,NA,0,100,0,100,0,26,2039,0,0,25.35556645,4.757233938,2.893575282,15.79205493,0.343305542,15.69396763,18.48945562,26.04217754,15.98822952,0,0,353,0,0,150,42.5,203,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10496753,57638,49455924,6807915,NA,252.8,157.1,162.6,101,61.4,38.1,407.9,253.5,117.6,73.1,136635341.8,13458.34,26543.23,8542000.06,662374.92,0
48105,TX,Crockett County,3068,-16.69803711,-1.382192221,1187371,120,-15.4,241,NA,NA,0,0,0.7027,0.5516,0.7839,0.9408,0.5353,18.26985152,22.72433828,0.581020013,61.97546804,0.290510006,34.86120077,22.78889606,0,10.75195645,20.33213645,38.1508079,23.11490126,2.244165171,16.15798923,52731,7.328033184,2,6.7,232.5,39.4,37.2,23.4,213.8,51.2,34.9,13.9,238,242,158,133,92,177,164,58,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,27.5,1568,0,0,13.07397959,3.635204082,0,17.98469388,4.464285714,15.43367347,14.85969388,26.59438776,17.02806122,0,0,800.6,800.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4567129,108654,46651805,34187912,NA,451.2,280.3,461.6,286.8,35.9,22.3,752.2,467.4,25.4,15.8,300835446.6,13345.74,27131.19,48752750.97,2372745.69,7.842560637
48107,TX,Crosby County,5106,-15.28305001,0.156924284,329731,204,9.9,22,NA,NA,3,100,0.9278,0.8555,0.9971,0.9278,0.4796,18.35184103,25.73543737,2.27936879,55.11396844,0.155854276,40.44418469,15.371128,6,5.925925926,22.84057971,37.27536232,19.88405797,5.507246377,14.49275362,44304,23.35583414,3,5.6,233.1,38.4,39,22.7,214.7,51,35.5,13.5,223,216,214,167,158,46,216,46,0,0,0,0,100,33.33333333,0,33.33333333,0,0,NA,100,100,0,66.66666667,0,23.2,2379,100,0,0.840689365,11.89575452,1.303068516,9.079445145,2.816309374,23.45523329,19.04161412,18.24295923,14.1656158,0,0,367.3,367.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594659,0,0,0,NA,118.6,73.7,0,0,0,0,60.2,37.4,0,0,131374575,19280.28,107231.26,13170716.97,3894899.41,11.49309929
48173,TX,Glasscock County,1149,-8.972267537,3.141831239,4711124,50,-20.5,249,NA,NA,1,100,0.352,0.5468,0.3616,0.7903,0.0668,14.78494624,24.37275986,0.716845878,34.67741935,0,63.62007168,13.44086022,9.4,22.85012285,24.54873646,18.2912154,22.62334537,3.730445247,30.80625752,85417,12.44881245,2,2.9,253,31,30.5,38.5,241.2,38.6,29.1,32.3,NR,NR,NR,NR,NR,NR,NR,NR,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,0,23.2,595,0,0,8.907563025,29.24369748,5.714285714,2.18487395,1.008403361,12.60504202,4.033613445,22.35294118,22.85714286,0,0,733.1,733.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49918631,5914,228236265,461974,NA,363.9,226.1,176.1,109.5,10.5,6.5,360.4,224,47.9,29.7,148840734.2,3593.47,23905.11,12165625.44,3149389.79,0.162560962
48189,TX,Hale County,32220,-10.341025,-0.67511329,1319159,114,-1.4,166,NA,NA,6,66.7,0.9313,0.8074,0.8584,0.9519,0.9468,13.46473157,25.76409815,4.246356313,59.92558883,0.304409323,32.87928172,19.23005965,6.1,10.10979653,24.7590808,32.03854707,20.34593526,6.142821843,16.71361502,48649,17.02942035,3,6.1,233.3,38.9,36.9,24.3,215.3,50.9,33.3,15.7,139,148,144,135,113,84,173,129,0,0,0,0,100,33.33333333,0,100,0,0,NA,66.66666667,88.88888889,0,44.44444444,0,18.2,14277,0,0,2.612593682,13.44119913,1.442880157,8.370105765,3.62821321,19.32478812,21.00581355,13.23807523,19.54892484,0,0,1244.8,478,38.4,0,0,0,0,0,0,0,0,599.4,48.2,0,0,167.4,13.4,0,0,0,0,0,0,900416,0,1282482,0,NA,589.1,366.1,9,5.6,53.9,33.5,253.2,157.3,6,3.7,164754585.9,91607.79,485159.72,14637183.58,10842354.49,30.04993836
48219,TX,Hockley County,21363,-6.095487247,-0.590972545,2006348,88,-7,211,NA,NA,3,42.9,0.9395,0.8606,0.8873,0.8927,0.9195,14.71885592,26.00176441,2.623392302,49.32906161,0.380740122,45.28021544,16.87328783,5,8.426395939,23.45260052,26.44042789,23.51899668,9.575802287,17.01217263,49241,15.81915504,3,6,245.7,32.9,33.7,33.4,230.9,42.8,31.8,25.4,200,190,200,146,156,125,159,85,0,0,0,0,100,0,42.85714286,42.85714286,0,0,NA,42.85714286,100,0,57.14285714,14.28571429,21.8,9519,0,0,8.897993487,12.75344049,3.666351508,10.69440067,5.819939069,16.46181322,17.15516336,17.41779599,16.0310957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10105142,1375,6032713,15213,NA,378.3,235.1,82.3,51.1,0,0,193.2,120.1,109.5,68,155226422.9,69711.38,379974.64,9784139.84,9419348.12,42.14643939
48243,TX,Jeff Davis County,1949,-14.77369769,-1.466127401,84951,250,8,31,NA,NA,1,100,0.6044,0.6614,0.4558,0.6649,0.4742,36.37274549,14.27855711,0,30.71142285,0.300601202,64.22845691,16.63326653,12.9,12.71647699,13.38994121,17.89679948,34.68321359,6.792945787,27.23709993,38659,22.03045685,4,4.3,260.7,25.6,26.2,48.1,250.6,31.9,26.3,41.7,161,102,196,82,140,227,68,1,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,0,15.7,696,0,0,0,11.20689655,4.022988506,11.35057471,12.21264368,25.43103448,16.23563218,14.51149425,5.028735632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,42.6,26.5,0,0,0,0,0,0,0,0,160020926.7,8253.54,11569.43,38644034.09,2761188.22,0
48267,TX,Kimble County,4365,-6.967657912,1.771974819,147483,236,3.9,73,NA,NA,2,100,0.627,0.6757,0.6961,0.6528,0.338,29.67802147,17.00886608,0.186654223,23.00513299,0.32664489,73.16845544,8.142790481,2.8,4.749708964,14.32129514,28.76712329,24.15940224,4.638854296,28.11332503,55677,13.8653484,3,4.1,251.5,25.6,39.4,34.9,234.6,38,37.7,24.4,186,197,162,67,107,51,104,18,0,0,0,0,0,0,0,0,0,0,0,50,100,0,100,0,22.9,2128,100,100,0.939849624,14.89661654,1.691729323,14.47368421,3.90037594,17.95112782,18.98496241,19.68984962,8.411654135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,NA,311.8,193.7,62.7,39,53.2,33,274.4,170.5,0,0,113351234,14285.07,19227.05,23442424.03,9487526.85,0.001355825
48269,TX,King County,258,-7.342657343,-4.444444444,133042,239,-16.7,243,NA,NA,1,100,0.3215,0.9058,0.2715,0.571,0.0016,15.8490566,28.67924528,0,9.433962264,0,86.79245283,4.528301887,0,14.84716157,23.4939759,35.54216867,15.6626506,0,25.30120482,42125,29.25764192,4,0.9,256.4,23.1,40.1,36.9,244.6,31.5,42.3,26.2,NR,NR,NR,NR,NR,NR,NR,NR,0,0,0,0,100,0,0,0,0,0,NA,0,0,0,0,0,13.3,98,0,0,3.06122449,10.20408163,0,14.28571429,2.040816327,21.42857143,20.40816327,24.48979592,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398706,8,142809,58374,NA,88.6,55,29.9,18.6,0,0,48.7,30.2,10.4,6.4,111864005.5,333.11,8929.54,17358716.47,869890.32,0.000118119
48275,TX,Knox County,3351,-9.841355203,-0.297530497,208343,225,28.2,4,NA,NA,2,100,0.7339,0.6264,0.9879,0.8167,0.184,19.83298539,24.66447957,4.354309574,33.70116314,0.238592305,57.70951387,9.096331643,9.6,8.924349882,18.99782135,31.1546841,28.54030501,6.361655773,14.94553377,50163,9.762050031,4,4.7,250.7,27.4,38.5,34.1,235.3,38.3,37.9,23.9,162,205,77,156,98,242,92,78,0,0,0,0,100,50,0,0,0,0,0,100,100,0,50,0,17.3,1471,0,0,5.506458192,10.80897349,0.203942896,6.458191706,4.146838885,12.71244052,23.31747111,22.22977566,20.12236574,0,0,954.4,954.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150109,0,124794,0,NA,346.4,215.2,21.1,13.1,0,0,39.2,24.4,1.3,0.8,126833296.1,13094.6,23443.72,17004613.95,3825829.92,4.371076235
48279,TX,Lamb County,12898,-6.668097589,-0.662353666,669596,166,-7.5,215,NA,NA,5,100,0.8848,0.7915,0.986,0.9297,0.4672,17.03334611,27.0908394,3.004982752,57.10233806,0.114986585,38.18321196,23.33461096,3.5,10.20004564,23.73085735,35.94597854,19.48631376,8.18762812,12.64922224,50041,18.2710136,4,5,236.1,38.8,35.7,25.5,218.9,50.4,31.9,17.7,212,203,207,168,220,145,151,24,0,0,0,0,100,60,0,20,0,0,NA,100,80,0,80,0,18.5,5484,0,0,2.115244347,12.96498906,3.938730853,10.53975201,7.403355215,15.44493071,17.21371262,16.3384391,16.15609044,0,0,1472.2,0,0,0,0,0,0,0,0,0,0,0,0,336.4,22.9,0,0,0,0,1135.8,77.1,0,0,180159,0,191294,0,NA,614.7,381.9,60.1,37.4,0,0,261.7,162.6,5.9,3.7,169006990.4,44091.44,290131.96,15165598.98,7697112.8,21.27489251
48317,TX,Martin County,5211,9.126901438,-0.742857143,14429263,19,1.2,134,NA,NA,0,0,0.3931,0.3211,0.6127,0.8686,0.1868,11.15142257,29.42524346,1.546687035,43.05900325,0.420087837,53.08382662,14.66488448,6.2,9.706502973,19.25324675,33.37662338,23.11688312,3.246753247,21.00649351,69194,13.30754352,2,4.8,247.9,30.6,35.7,33.7,235.5,38.8,35.6,25.6,199,236,69,85,48,184,86,187,0,0,0,0,100,0,0,0,0,0,0,100,50,0,100,0,17.7,2285,100,100,13.87308534,15.75492341,2.100656455,13.47921225,2.100656455,8.18380744,23.76367615,15.97374179,18.64332604,0,0,120,120,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188210534,82,439180410,5706,NA,276.4,171.8,86.8,54,0,0,277,172.1,0,0,156082515.2,13182.75,18667.21,5971730.96,3467251.03,10.75088662
48345,TX,Motley County,1067,-12.14876033,1.425855513,29917,254,-16.4,242,NA,NA,1,100,0.4446,0.3654,0.9602,0.5697,0.0882,29.72718721,20.88428975,0.658513641,14.39322672,0,80.71495767,7.243650047,1.5,0.630417652,13.41330425,29.2257361,27.69901854,8.069792803,21.59214831,59286,7.249802995,3,5.1,264.8,17,38.8,44.2,250.3,27.2,41.2,31.6,99,102,75,76,59,119,136,21,0,0,0,0,100,100,0,0,0,0,NA,100,100,0,100,0,16.9,613,0,0,0,20.88091354,1.957585644,9.787928222,3.099510604,15.66068515,9.135399674,29.03752039,10.44045677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23397,0,2125,0,NA,250,155.3,56.7,35.2,0,0,0,0,0,0,128187394.4,3997.43,21314.5,19767964.34,2368466.34,1.120088932
